name,value,category
stream_context_set_option,,function
stream_context_set_options,,function
stream_context_get_options,,function
stream_context_get_default,,function
stream_context_set_default,,function
stream_filter_prepend,,function
stream_filter_append,,function
stream_filter_remove,,function
stream_socket_client,,function
stream_socket_server,,function
stream_socket_accept,,function
stream_socket_get_name,,function
stream_socket_recvfrom,,function
stream_socket_sendto,,function
stream_socket_enable_crypto,,function
stream_socket_shutdown,,function
stream_socket_pair,,function
stream_copy_to_stream,,function
stream_get_contents,,function
stream_supports_lock,,function
stream_set_write_buffer,,function
set_file_buffer,,function
stream_set_read_buffer,,function
stream_set_blocking,,function
socket_set_blocking,,function
stream_get_meta_data,,function
socket_get_status,,function
stream_get_line,,function
stream_resolve_include_path,,function
stream_get_wrappers,,function
stream_get_transports,,function
stream_is_local,,function
stream_isatty,,function
stream_set_chunk_size,,function
stream_set_timeout,,function
socket_set_timeout,,function
gettype,,function
get_debug_type,,function
settype,,function
intval,,function
floatval,,function
doubleval,,function
boolval,,function
strval,,function
is_null,,function
is_resource,,function
is_bool,,function
is_int,,function
is_integer,,function
is_long,,function
is_float,,function
is_double,,function
is_numeric,,function
is_string,,function
is_array,,function
is_object,,function
is_scalar,,function
is_callable,,function
is_iterable,,function
is_countable,,function
uniqid,,function
parse_url,,function
urlencode,,function
urldecode,,function
rawurlencode,,function
rawurldecode,,function
get_headers,,function
stream_bucket_make_writeable,,function
stream_bucket_prepend,,function
stream_bucket_append,,function
stream_bucket_new,,function
stream_get_filters,,function
stream_filter_register,,function
convert_uuencode,,function
convert_uudecode,,function
var_dump,,function
var_export,,function
debug_zval_dump,,function
serialize,,function
unserialize,,function
memory_get_usage,,function
memory_get_peak_usage,,function
memory_reset_peak_usage,,function
version_compare,,function
class_implements,,function
class_parents,,function
class_uses,,function
spl_autoload,,function
spl_autoload_call,,function
spl_autoload_extensions,,function
spl_autoload_functions,,function
spl_autoload_register,,function
spl_autoload_unregister,,function
spl_classes,,function
spl_object_hash,,function
spl_object_id,,function
iterator_apply,,function
iterator_count,,function
iterator_to_array,,function
mysqli_affected_rows,,function
mysqli_autocommit,,function
mysqli_begin_transaction,,function
mysqli_change_user,,function
mysqli_character_set_name,,function
mysqli_close,,function
mysqli_commit,,function
mysqli_connect,,function
mysqli_connect_errno,,function
mysqli_connect_error,,function
mysqli_data_seek,,function
mysqli_dump_debug_info,,function
mysqli_debug,,function
mysqli_errno,,function
mysqli_error,,function
mysqli_error_list,,function
mysqli_stmt_execute,,function
mysqli_execute,,function
mysqli_execute_query,,function
mysqli_fetch_field,,function
mysqli_fetch_fields,,function
mysqli_fetch_field_direct,,function
mysqli_fetch_lengths,,function
mysqli_fetch_all,,function
mysqli_fetch_array,,function
mysqli_fetch_assoc,,function
mysqli_fetch_object,,function
mysqli_fetch_row,,function
mysqli_fetch_column,,function
mysqli_field_count,,function
mysqli_field_seek,,function
mysqli_field_tell,,function
mysqli_free_result,,function
mysqli_get_connection_stats,,function
mysqli_get_client_stats,,function
mysqli_get_charset,,function
mysqli_get_client_info,,function
mysqli_get_client_version,,function
mysqli_get_links_stats,,function
mysqli_get_host_info,,function
mysqli_get_proto_info,,function
mysqli_get_server_info,,function
mysqli_get_server_version,,function
mysqli_get_warnings,,function
mysqli_init,,function
mysqli_info,,function
mysqli_insert_id,,function
mysqli_kill,,function
mysqli_more_results,,function
mysqli_multi_query,,function
mysqli_next_result,,function
mysqli_num_fields,,function
mysqli_num_rows,,function
mysqli_options,,function
mysqli_set_opt,,function
mysqli_ping,,function
mysqli_poll,,function
mysqli_prepare,,function
mysqli_report,,function
mysqli_query,,function
mysqli_real_connect,,function
mysqli_real_escape_string,,function
mysqli_escape_string,,function
mysqli_real_query,,function
mysqli_reap_async_query,,function
mysqli_release_savepoint,,function
mysqli_rollback,,function
mysqli_savepoint,,function
mysqli_select_db,,function
mysqli_set_charset,,function
mysqli_stmt_affected_rows,,function
mysqli_stmt_attr_get,,function
mysqli_stmt_attr_set,,function
mysqli_stmt_bind_param,,function
mysqli_stmt_bind_result,,function
mysqli_stmt_close,,function
mysqli_stmt_data_seek,,function
mysqli_stmt_errno,,function
mysqli_stmt_error,,function
mysqli_stmt_error_list,,function
mysqli_stmt_fetch,,function
mysqli_stmt_field_count,,function
mysqli_stmt_free_result,,function
mysqli_stmt_get_result,,function
mysqli_stmt_get_warnings,,function
mysqli_stmt_init,,function
mysqli_stmt_insert_id,,function
mysqli_stmt_more_results,,function
mysqli_stmt_next_result,,function
mysqli_stmt_num_rows,,function
mysqli_stmt_param_count,,function
mysqli_stmt_prepare,,function
mysqli_stmt_reset,,function
mysqli_stmt_result_metadata,,function
mysqli_stmt_send_long_data,,function
mysqli_stmt_store_result,,function
mysqli_stmt_sqlstate,,function
mysqli_sqlstate,,function
mysqli_ssl_set,,function
mysqli_stat,,function
mysqli_store_result,,function
mysqli_thread_id,,function
mysqli_thread_safe,,function
mysqli_use_result,,function
mysqli_warning_count,,function
mysqli_refresh,,function
odbc_close_all,,function
odbc_binmode,,function
odbc_longreadlen,,function
odbc_prepare,,function
odbc_execute,,function
odbc_cursor,,function
odbc_data_source,,function
odbc_exec,,function
odbc_do,,function
odbc_fetch_object,,function
odbc_fetch_array,,function
odbc_fetch_into,,function
odbc_fetch_row,,function
odbc_result,,function
odbc_result_all,,function
odbc_free_result,,function
odbc_connect,,function
odbc_pconnect,,function
odbc_close,,function
odbc_num_rows,,function
odbc_next_result,,function
odbc_num_fields,,function
odbc_field_name,,function
odbc_field_type,,function
odbc_field_len,,function
odbc_field_precision,,function
odbc_field_scale,,function
odbc_field_num,,function
odbc_autocommit,,function
odbc_commit,,function
odbc_rollback,,function
odbc_error,,function
odbc_errormsg,,function
odbc_setoption,,function
odbc_tables,,function
odbc_columns,,function
odbc_gettypeinfo,,function
odbc_primarykeys,,function
odbc_procedurecolumns,,function
odbc_procedures,,function
odbc_foreignkeys,,function
odbc_specialcolumns,,function
odbc_statistics,,function
odbc_tableprivileges,,function
odbc_columnprivileges,,function
odbc_connection_string_is_quoted,,function
odbc_connection_string_should_quote,,function
odbc_connection_string_quote,,function
pcntl_fork,,function
pcntl_waitpid,,function
pcntl_waitid,,function
pcntl_wait,,function
pcntl_signal,,function
pcntl_signal_get_handler,,function
pcntl_signal_dispatch,,function
pcntl_sigprocmask,,function
pcntl_wifexited,,function
pcntl_wifstopped,,function
pcntl_wifcontinued,,function
pcntl_wifsignaled,,function
pcntl_wexitstatus,,function
pcntl_wtermsig,,function
pcntl_wstopsig,,function
pcntl_exec,,function
pcntl_alarm,,function
pcntl_get_last_error,,function
pcntl_errno,,function
pcntl_getpriority,,function
pcntl_setpriority,,function
pcntl_strerror,,function
pcntl_async_signals,,function
pcntl_getqos_class,,function
pcntl_setqos_class,,function
pdo_drivers,,function
pg_connect,,function
pg_pconnect,,function
pg_connect_poll,,function
pg_close,,function
pg_dbname,,function
pg_last_error,,function
pg_errormessage,,function
pg_options,,function
pg_port,,function
pg_tty,,function
pg_host,,function
pg_version,,function
pg_jit,,function
pg_parameter_status,,function
pg_ping,,function
pg_query,,function
pg_exec,,function
pg_query_params,,function
pg_prepare,,function
pg_execute,,function
pg_num_rows,,function
pg_numrows,,function
pg_num_fields,,function
pg_numfields,,function
pg_affected_rows,,function
pg_cmdtuples,,function
pg_last_notice,,function
pg_field_table,,function
pg_field_name,,function
pg_fieldname,,function
pg_field_size,,function
pg_fieldsize,,function
pg_field_type,,function
pg_fieldtype,,function
pg_field_type_oid,,function
pg_field_num,,function
pg_fieldnum,,function
pg_fetch_result,,function
pg_result,,function
pg_fetch_row,,function
pg_fetch_assoc,,function
pg_fetch_array,,function
pg_fetch_object,,function
pg_fetch_all,,function
pg_fetch_all_columns,,function
pg_result_seek,,function
pg_field_prtlen,,function
pg_fieldprtlen,,function
pg_field_is_null,,function
pg_fieldisnull,,function
pg_free_result,,function
pg_freeresult,,function
pg_last_oid,,function
pg_getlastoid,,function
pg_trace,,function
pg_untrace,,function
pg_lo_create,,function
pg_locreate,,function
pg_lo_unlink,,function
pg_lounlink,,function
pg_lo_open,,function
pg_loopen,,function
pg_lo_close,,function
pg_loclose,,function
pg_lo_read,,function
pg_loread,,function
pg_lo_write,,function
pg_lowrite,,function
pg_lo_read_all,,function
pg_loreadall,,function
pg_lo_import,,function
pg_loimport,,function
pg_lo_export,,function
pg_loexport,,function
pg_lo_seek,,function
pg_lo_tell,,function
pg_lo_truncate,,function
pg_set_error_verbosity,,function
pg_set_client_encoding,,function
pg_setclientencoding,,function
pg_client_encoding,,function
pg_clientencoding,,function
pg_end_copy,,function
pg_put_line,,function
pg_copy_to,,function
pg_copy_from,,function
pg_escape_string,,function
pg_escape_bytea,,function
pg_unescape_bytea,,function
pg_escape_literal,,function
pg_escape_identifier,,function
pg_result_error,,function
pg_result_error_field,,function
pg_connection_status,,function
pg_transaction_status,,function
pg_connection_reset,,function
pg_cancel_query,,function
pg_connection_busy,,function
pg_send_query,,function
pg_send_query_params,,function
pg_send_prepare,,function
pg_send_execute,,function
pg_get_result,,function
pg_result_status,,function
pg_get_notify,,function
pg_get_pid,,function
pg_socket,,function
pg_consume_input,,function
pg_flush,,function
pg_meta_data,,function
pg_convert,,function
pg_insert,,function
pg_update,,function
pg_delete,,function
pg_select,,function
pg_set_error_context_visibility,,function
pg_result_memory_size,,function
pg_change_password,,function
pg_put_copy_data,,function
pg_put_copy_end,,function
pg_socket_poll,,function
pg_set_chunked_rows_size,,function
posix_kill,,function
posix_getpid,,function
posix_getppid,,function
posix_getuid,,function
posix_setuid,,function
posix_geteuid,,function
posix_seteuid,,function
posix_getgid,,function
posix_setgid,,function
posix_getegid,,function
posix_setegid,,function
posix_getgroups,,function
posix_getlogin,,function
posix_getpgrp,,function
posix_setsid,,function
posix_setpgid,,function
posix_getpgid,,function
posix_getsid,,function
posix_uname,,function
posix_times,,function
posix_ctermid,,function
posix_ttyname,,function
posix_isatty,,function
posix_getcwd,,function
posix_mkfifo,,function
posix_mknod,,function
posix_access,,function
posix_getgrnam,,function
posix_getgrgid,,function
posix_getpwnam,,function
posix_getpwuid,,function
posix_getrlimit,,function
posix_setrlimit,,function
posix_get_last_error,,function
posix_errno,,function
posix_strerror,,function
posix_initgroups,,function
posix_sysconf,,function
posix_pathconf,,function
posix_fpathconf,,function
lcg_value,,function
mt_srand,,function
srand,,function
rand,,function
mt_rand,,function
mt_getrandmax,,function
getrandmax,,function
random_bytes,,function
random_int,,function
readline,,function
readline_info,,function
readline_add_history,,function
readline_clear_history,,function
readline_read_history,,function
readline_write_history,,function
readline_completion_function,,function
readline_callback_handler_install,,function
readline_callback_read_char,,function
readline_callback_handler_remove,,function
readline_redisplay,,function
readline_on_new_line,,function
session_name,,function
session_module_name,,function
